customer_id,timestamp,event,product_id,status
C0173,2026-08-17 23:20:00,product_view,P032,success
C0173,2026-08-17 23:23:00,cart_add,P032,success
C0174,2026-08-14 04:11:00,product_discovery,P026,success
C0174,2026-08-14 04:15:00,product_view,P026,success
C0175,2026-08-02 03:35:00,product_discovery,P014,success
C0175,2026-08-02 03:37:00,product_view,P014,success
C0175,2026-08-02 03:43:00,cart_add,P014,success
C0176,2026-08-09 02:36:00,product_discovery,P013,success
C0177,2026-08-06 21:12:00,product_discovery,P030,success
C0177,2026-08-06 21:17:00,product_view,P030,success
C0177,2026-08-06 21:24:00,cart_add,P030,success
C0177,2026-08-06 21:29:00,checkout_start,P030,success
C0177,2026-08-06 21:36:00,payment_attempt,P030,success
C0177,2026-08-06 21:41:00,payment_success,P030,success
C0177,2026-08-06 21:44:00,order_confirmation,P030,success
C0178,2026-08-03 02:15:00,product_discovery,P015,success
C0178,2026-08-03 02:20:00,product_view,P015,success
C0178,2026-08-03 02:26:00,cart_add,P015,success
C0178,2026-08-03 02:35:00,checkout_start,P015,success
C0178,2026-08-03 02:37:00,payment_attempt,P015,success
C0178,2026-08-03 02:40:00,payment_success,P015,success
C0178,2026-08-03 02:41:00,order_confirmation,P015,success
C0179,2026-08-16 15:12:00,product_discovery,P027,success
C0179,2026-08-16 15:14:00,product_view,P027,success
C0180,2026-08-14 14:43:00,product_discovery,P012,success
C0180,2026-08-14 14:45:00,product_view,P012,success
C0181,2026-08-09 07:58:00,product_discovery,P015,success
C0181,2026-08-09 08:02:00,product_view,P015,success
C0181,2026-08-09 08:12:00,cart_add,P015,success
C0182,2026-08-05 22:28:00,product_discovery,P030,success
C0182,2026-08-05 22:32:00,product_view,P030,success
C0182,2026-08-05 22:42:00,cart_add,P030,success
C0183,2026-08-12 13:10:00,product_discovery,P007,success
C0183,2026-08-12 13:14:00,product_view,P007,success
C0184,2026-08-08 04:30:00,product_discovery,P021,success
C0184,2026-08-08 04:31:00,product_view,P021,success
C0185,2026-08-11 21:10:00,product_discovery,P005,success
C0185,2026-08-11 21:13:00,product_view,P005,success
C0186,2026-08-03 20:11:00,product_discovery,P030,success
C0186,2026-08-03 20:16:00,product_view,P030,success
C0186,2026-08-03 20:18:00,cart_add,P030,success
C0187,2026-08-19 18:15:00,product_discovery,P005,success
C0187,2026-08-19 18:17:00,product_view,P005,success
C0188,2026-08-13 15:17:00,product_discovery,P020,success
C0188,2026-08-13 15:18:00,product_view,P020,success
C0188,2026-08-13 15:24:00,cart_add,P020,success
C0188,2026-08-13 15:35:00,checkout_start,P020,success
C0188,2026-08-13 15:37:00,payment_attempt,P020,success
C0188,2026-08-13 15:42:00,payment_success,P020,success
C0188,2026-08-13 15:45:00,order_confirmation,P020,success
C0189,2026-08-12 01:53:00,product_discovery,P019,success
C0189,2026-08-12 01:58:00,product_view,P019,success
C0189,2026-08-12 02:02:00,cart_add,P019,success
C0189,2026-08-12 02:12:00,checkout_start,P019,success
C0189,2026-08-12 02:18:00,payment_attempt,P019,success
C0189,2026-08-12 02:19:00,payment_success,P019,success
C0190,2026-08-08 03:54:00,product_discovery,P033,success
C0190,2026-08-08 03:55:00,product_view,P033,success
C0191,2026-08-09 01:41:00,product_discovery,P001,success
C0191,2026-08-09 01:44:00,product_view,P001,success
C0191,2026-08-09 01:49:00,cart_add,P001,success
C0191,2026-08-09 02:00:00,checkout_start,P001,success
C0191,2026-08-09 02:02:00,payment_attempt,P001,success
C0191,2026-08-09 02:07:00,payment_success,P001,success
C0191,2026-08-09 02:09:00,order_confirmation,P001,success
C0192,2026-08-02 05:05:00,product_discovery,P016,success
C0192,2026-08-02 05:08:00,product_view,P016,success
C0193,2026-08-14 03:49:00,product_discovery,P006,success
C0193,2026-08-14 03:52:00,product_view,P006,success
C0193,2026-08-14 03:53:00,cart_add,P006,success
C0193,2026-08-14 03:54:00,checkout_start,P006,success
C0193,2026-08-14 04:01:00,payment_attempt,P006,success
C0193,2026-08-14 04:05:00,payment_success,P006,success
C0193,2026-08-14 04:07:00,order_confirmation,P006,success
C0194,2026-08-04 15:57:00,product_discovery,P034,success
C0194,2026-08-04 16:02:00,product_view,P034,success
C0195,2026-08-09 00:03:00,product_discovery,P033,success
C0195,2026-08-09 00:06:00,product_view,P033,success
C0196,2026-08-17 01:53:00,product_discovery,P010,success
C0196,2026-08-17 01:55:00,product_view,P010,success
C0197,2026-08-21 05:32:00,product_discovery,P017,success
C0197,2026-08-21 05:33:00,product_view,P017,success
C0197,2026-08-21 05:35:00,cart_add,P017,success
C0197,2026-08-21 05:45:00,checkout_start,P017,success
C0197,2026-08-21 05:50:00,payment_attempt,P017,success
C0197,2026-08-21 05:51:00,payment_success,P017,success
C0197,2026-08-21 05:52:00,order_confirmation,P017,success
C0198,2026-08-07 06:36:00,product_discovery,P030,success
C0198,2026-08-07 06:41:00,product_view,P030,success
C0199,2026-08-10 14:52:00,product_discovery,P028,success
C0199,2026-08-10 14:55:00,product_view,P028,success
C0200,2026-08-10 10:16:00,product_discovery,P032,success
C0200,2026-08-10 10:18:00,product_view,P032,success
C0200,2026-08-10 10:25:00,cart_add,P032,success
C0200,2026-08-10 10:33:00,checkout_start,P032,success
C0200,2026-08-10 10:34:00,payment_attempt,P032,success
C0200,2026-08-10 10:39:00,payment_success,P032,success
C0200,2026-08-10 10:42:00,order_confirmation,P032,success
C0201,2026-08-07 20:48:00,product_discovery,P035,success
C0201,2026-08-07 20:49:00,product_view,P035,success
C0201,2026-08-07 20:57:00,cart_add,P035,success
C0201,2026-08-07 21:03:00,checkout_start,P035,success
C0201,2026-08-07 21:06:00,payment_attempt,P035,success
C0201,2026-08-07 21:07:00,payment_success,P035,success
C0201,2026-08-07 21:09:00,order_confirmation,P035,success
C0202,2026-08-16 14:22:00,product_discovery,P034,success
C0202,2026-08-16 14:25:00,product_view,P034,success
C0202,2026-08-16 14:30:00,cart_add,P034,success
C0202,2026-08-16 14:31:00,checkout_start,P034,success
C0202,2026-08-16 14:37:00,payment_attempt,P034,success
C0202,2026-08-16 14:41:00,payment_success,P034,success
C0202,2026-08-16 14:43:00,order_confirmation,P034,success
C0203,2026-08-05 18:52:00,product_discovery,P014,success
C0204,2026-08-18 07:53:00,product_discovery,P031,success
C0204,2026-08-18 07:58:00,product_view,P031,success
C0204,2026-08-18 08:02:00,cart_add,P031,success
C0205,2026-08-04 01:48:00,product_discovery,P039,success
C0205,2026-08-04 01:53:00,product_view,P039,success
C0206,2026-08-19 15:07:00,product_discovery,P010,success
C0206,2026-08-19 15:09:00,product_view,P010,success
C0206,2026-08-19 15:16:00,cart_add,P010,success
C0207,2026-08-11 03:40:00,product_discovery,P036,success
C0207,2026-08-11 03:43:00,product_view,P036,success
C0208,2026-08-19 00:55:00,product_discovery,P016,success
C0209,2026-08-19 20:40:00,product_discovery,P026,success
C0209,2026-08-19 20:45:00,product_view,P026,success
C0210,2026-08-07 16:24:00,product_discovery,P037,success
C0210,2026-08-07 16:25:00,product_view,P037,success
C0210,2026-08-07 16:26:00,cart_add,P037,success
C0210,2026-08-07 16:33:00,checkout_start,P037,success
C0210,2026-08-07 16:34:00,payment_attempt,P037,success
C0210,2026-08-07 16:35:00,payment_success,P037,success
C0210,2026-08-07 16:38:00,order_confirmation,P037,success
C0211,2026-08-03 09:35:00,product_discovery,P010,success
C0211,2026-08-03 09:36:00,product_view,P010,success
C0211,2026-08-03 09:42:00,cart_add,P010,success
C0211,2026-08-03 09:51:00,checkout_start,P010,success
C0211,2026-08-03 09:55:00,payment_attempt,P010,success
C0211,2026-08-03 10:00:00,payment_success,P010,success
C0211,2026-08-03 10:03:00,order_confirmation,P010,success
C0212,2026-08-18 00:13:00,product_discovery,P033,success
C0212,2026-08-18 00:18:00,product_view,P033,success
C0213,2026-08-20 18:34:00,product_discovery,P031,success
C0213,2026-08-20 18:36:00,product_view,P031,success
C0214,2026-08-15 10:27:00,product_discovery,P035,success
C0214,2026-08-15 10:30:00,product_view,P035,success
C0214,2026-08-15 10:32:00,cart_add,P035,success
C0214,2026-08-15 10:34:00,checkout_start,P035,success
C0214,2026-08-15 10:38:00,payment_attempt,P035,success
C0214,2026-08-15 10:39:00,payment_success,P035,success
C0214,2026-08-15 10:42:00,order_confirmation,P035,success
C0215,2026-08-09 23:00:00,product_discovery,P031,success
C0215,2026-08-09 23:01:00,product_view,P031,success
C0216,2026-08-14 11:01:00,product_discovery,P034,success
C0216,2026-08-14 11:04:00,product_view,P034,success
C0217,2026-08-03 17:23:00,product_discovery,P011,success
C0217,2026-08-03 17:28:00,product_view,P011,success
C0218,2026-08-05 06:04:00,product_discovery,P011,success
C0218,2026-08-05 06:09:00,product_view,P011,success
C0219,2026-08-20 16:46:00,product_discovery,P036,success
C0219,2026-08-20 16:50:00,product_view,P036,success
C0219,2026-08-20 16:53:00,cart_add,P036,success
C0219,2026-08-20 17:08:00,checkout_start,P036,success
C0219,2026-08-20 17:09:00,payment_attempt,P036,success
C0219,2026-08-20 17:12:00,payment_success,P036,success
C0219,2026-08-20 17:13:00,order_confirmation,P036,success
C0220,2026-08-15 00:09:00,product_discovery,P029,success
C0220,2026-08-15 00:14:00,product_view,P029,success
C0221,2026-08-19 23:19:00,product_discovery,P001,success
C0221,2026-08-19 23:23:00,product_view,P001,success
C0221,2026-08-19 23:32:00,cart_add,P001,success
C0222,2026-08-18 10:39:00,product_discovery,P022,success
C0222,2026-08-18 10:40:00,product_view,P022,success
C0223,2026-08-04 16:54:00,product_discovery,P013,success
C0223,2026-08-04 16:56:00,product_view,P013,success
C0224,2026-08-02 17:00:00,product_discovery,P034,success
C0224,2026-08-02 17:01:00,product_view,P034,success
C0225,2026-08-17 19:30:00,product_discovery,P024,success
C0225,2026-08-17 19:31:00,product_view,P024,success
C0226,2026-08-18 23:16:00,product_discovery,P020,success
C0226,2026-08-18 23:20:00,product_view,P020,success
C0226,2026-08-18 23:29:00,cart_add,P020,success
C0227,2026-08-15 19:41:00,product_discovery,P026,success
C0227,2026-08-15 19:45:00,product_view,P026,success
C0227,2026-08-15 19:54:00,cart_add,P026,success
C0228,2026-08-01 12:14:00,product_discovery,P005,success
C0228,2026-08-01 12:19:00,product_view,P005,success
C0229,2026-08-06 14:51:00,product_discovery,P005,success
C0229,2026-08-06 14:54:00,product_view,P005,success
C0229,2026-08-06 14:57:00,cart_add,P005,success
C0229,2026-08-06 15:01:00,checkout_start,P005,success
C0229,2026-08-06 15:07:00,payment_attempt,P005,success
C0229,2026-08-06 15:10:00,payment_success,P005,success
C0229,2026-08-06 15:12:00,order_confirmation,P005,success
C0230,2026-08-10 21:48:00,product_discovery,P038,success
C0230,2026-08-10 21:51:00,product_view,P038,success
C0231,2026-08-04 03:00:00,product_discovery,P007,success
C0231,2026-08-04 03:03:00,product_view,P007,success
C0232,2026-08-05 04:51:00,product_discovery,P007,success
C0232,2026-08-05 04:53:00,product_view,P007,success
C0232,2026-08-05 04:57:00,cart_add,P007,success
C0233,2026-08-01 18:40:00,product_discovery,P002,success
C0233,2026-08-01 18:42:00,product_view,P002,success
C0233,2026-08-01 18:43:00,cart_add,P002,success
C0234,2026-08-18 02:26:00,product_discovery,P032,success
C0235,2026-08-07 23:13:00,product_discovery,P024,success
C0235,2026-08-07 23:17:00,product_view,P024,success
C0236,2026-08-17 05:40:00,product_discovery,P007,success
C0236,2026-08-17 05:41:00,product_view,P007,success
C0237,2026-08-08 21:05:00,product_discovery,P040,success
C0237,2026-08-08 21:06:00,product_view,P040,success
C0238,2026-08-02 05:47:00,product_discovery,P016,success
C0238,2026-08-02 05:50:00,product_view,P016,success
C0239,2026-08-11 05:18:00,product_discovery,P007,success
C0239,2026-08-11 05:23:00,product_view,P007,success
C0239,2026-08-11 05:28:00,cart_add,P007,success
C0239,2026-08-11 05:41:00,checkout_start,P007,success
C0239,2026-08-11 05:43:00,payment_attempt,P007,success
C0239,2026-08-11 05:45:00,payment_success,P007,success
C0239,2026-08-11 05:47:00,order_confirmation,P007,success
C0240,2026-08-10 01:03:00,product_discovery,P009,success
C0240,2026-08-10 01:05:00,product_view,P009,success
C0240,2026-08-10 01:12:00,cart_add,P009,success
C0240,2026-08-10 01:15:00,checkout_start,P009,success
C0240,2026-08-10 01:22:00,payment_attempt,P009,success
C0240,2026-08-10 01:25:00,payment_success,P009,success
C0241,2026-08-03 10:17:00,product_discovery,P038,success
C0242,2026-08-19 17:48:00,product_discovery,P030,success
C0242,2026-08-19 17:53:00,product_view,P030,success
C0242,2026-08-19 17:59:00,cart_add,P030,success
C0242,2026-08-19 18:01:00,checkout_start,P030,success
C0242,2026-08-19 18:06:00,payment_attempt,P030,success
C0242,2026-08-19 18:07:00,payment_success,P030,success
C0242,2026-08-19 18:08:00,order_confirmation,P030,success
C0243,2026-08-10 22:06:00,product_discovery,P012,success
C0243,2026-08-10 22:10:00,product_view,P012,success
C0244,2026-08-04 22:36:00,product_discovery,P033,success
C0244,2026-08-04 22:39:00,product_view,P033,success
C0244,2026-08-04 22:44:00,cart_add,P033,success
C0245,2026-08-01 16:28:00,product_discovery,P007,success
C0245,2026-08-01 16:32:00,product_view,P007,success
C0246,2026-08-12 03:21:00,product_discovery,P025,success
C0246,2026-08-12 03:24:00,product_view,P025,success
C0246,2026-08-12 03:27:00,cart_add,P025,success
C0246,2026-08-12 03:36:00,checkout_start,P025,success
C0246,2026-08-12 03:40:00,payment_attempt,P025,success
C0246,2026-08-12 03:43:00,payment_success,P025,success
C0246,2026-08-12 03:45:00,order_confirmation,P025,success
C0247,2026-08-17 07:50:00,product_discovery,P023,success
C0247,2026-08-17 07:52:00,product_view,P023,success
C0248,2026-08-18 01:35:00,product_discovery,P016,success
C0248,2026-08-18 01:38:00,product_view,P016,success
C0249,2026-08-16 14:25:00,product_discovery,P013,success
C0249,2026-08-16 14:29:00,product_view,P013,success
C0249,2026-08-16 14:32:00,cart_add,P013,success
C0249,2026-08-16 14:35:00,checkout_start,P013,success
C0249,2026-08-16 14:38:00,payment_attempt,P013,success
C0249,2026-08-16 14:40:00,payment_failure,P013,failed
C0250,2026-08-11 23:50:00,product_discovery,P024,success
C0250,2026-08-11 23:55:00,product_view,P024,success
C0251,2026-08-07 14:28:00,product_discovery,P024,success
C0251,2026-08-07 14:30:00,product_view,P024,success
C0252,2026-08-07 08:53:00,product_discovery,P036,success
C0252,2026-08-07 08:56:00,product_view,P036,success
C0253,2026-08-02 09:32:00,product_discovery,P010,success
C0253,2026-08-02 09:36:00,product_view,P010,success
C0253,2026-08-02 09:44:00,cart_add,P010,success
C0254,2026-08-13 06:18:00,product_discovery,P004,success
C0254,2026-08-13 06:21:00,product_view,P004,success
C0255,2026-08-07 21:53:00,product_discovery,P016,success
C0255,2026-08-07 21:54:00,product_view,P016,success
C0255,2026-08-07 21:58:00,cart_add,P016,success
C0255,2026-08-07 22:10:00,checkout_start,P016,success
C0255,2026-08-07 22:12:00,payment_attempt,P016,success
C0255,2026-08-07 22:13:00,payment_success,P016,success
C0255,2026-08-07 22:16:00,order_confirmation,P016,success
C0256,2026-08-06 22:57:00,product_discovery,P035,success
C0256,2026-08-06 22:59:00,product_view,P035,success
C0256,2026-08-06 23:05:00,cart_add,P035,success
C0257,2026-08-05 09:41:00,product_discovery,P008,success
C0257,2026-08-05 09:45:00,product_view,P008,success
C0257,2026-08-05 09:47:00,cart_add,P008,success
C0258,2026-08-02 08:22:00,product_discovery,P021,success
C0258,2026-08-02 08:25:00,product_view,P021,success
C0259,2026-08-12 19:21:00,product_discovery,P020,success
C0259,2026-08-12 19:24:00,product_view,P020,success
C0260,2026-08-11 07:42:00,product_discovery,P004,success
C0261,2026-08-20 13:29:00,product_discovery,P003,success
C0261,2026-08-20 13:30:00,product_view,P003,success
C0261,2026-08-20 13:34:00,cart_add,P003,success
C0262,2026-08-20 23:17:00,product_discovery,P017,success
C0262,2026-08-20 23:21:00,product_view,P017,success
C0263,2026-08-21 03:09:00,product_discovery,P023,success
C0263,2026-08-21 03:13:00,product_view,P023,success
C0263,2026-08-21 03:16:00,cart_add,P023,success
C0264,2026-08-20 21:07:00,product_discovery,P039,success
C0264,2026-08-20 21:08:00,product_view,P039,success
C0265,2026-08-02 03:55:00,product_discovery,P021,success
C0265,2026-08-02 03:59:00,product_view,P021,success
C0266,2026-08-16 21:38:00,product_discovery,P008,success
C0266,2026-08-16 21:39:00,product_view,P008,success
C0266,2026-08-16 21:45:00,cart_add,P008,success
C0267,2026-08-18 23:25:00,product_discovery,P025,success
C0267,2026-08-18 23:30:00,product_view,P025,success
C0268,2026-08-05 18:27:00,product_discovery,P006,success
C0268,2026-08-05 18:30:00,product_view,P006,success
C0269,2026-08-14 02:06:00,product_discovery,P021,success
C0269,2026-08-14 02:08:00,product_view,P021,success
C0270,2026-08-11 09:00:00,product_discovery,P040,success
C0270,2026-08-11 09:03:00,product_view,P040,success
C0270,2026-08-11 09:04:00,cart_add,P040,success
C0270,2026-08-11 09:17:00,checkout_start,P040,success
C0270,2026-08-11 09:20:00,payment_attempt,P040,success
C0270,2026-08-11 09:25:00,payment_success,P040,success
C0270,2026-08-11 09:28:00,order_confirmation,P040,success
C0271,2026-08-10 06:18:00,product_discovery,P009,success
C0271,2026-08-10 06:21:00,product_view,P009,success
C0272,2026-08-10 07:44:00,product_discovery,P032,success
C0272,2026-08-10 07:45:00,product_view,P032,success
C0273,2026-08-06 13:54:00,product_discovery,P033,success
C0273,2026-08-06 13:56:00,product_view,P033,success
C0274,2026-08-02 11:52:00,product_discovery,P020,success
C0274,2026-08-02 11:53:00,product_view,P020,success
C0275,2026-08-14 21:03:00,product_discovery,P023,success
C0275,2026-08-14 21:07:00,product_view,P023,success
C0275,2026-08-14 21:14:00,cart_add,P023,success
C0275,2026-08-14 21:23:00,checkout_start,P023,success
C0275,2026-08-14 21:27:00,payment_attempt,P023,success
C0275,2026-08-14 21:29:00,payment_failure,P023,failed
C0276,2026-08-04 03:42:00,product_discovery,P012,success
C0277,2026-08-03 03:16:00,product_discovery,P026,success
C0277,2026-08-03 03:18:00,product_view,P026,success
C0278,2026-08-19 11:55:00,product_discovery,P008,success
C0278,2026-08-19 11:58:00,product_view,P008,success
C0279,2026-08-01 13:20:00,product_discovery,P039,success
C0279,2026-08-01 13:21:00,product_view,P039,success
C0280,2026-08-09 15:39:00,product_discovery,P038,success
C0280,2026-08-09 15:44:00,product_view,P038,success
C0280,2026-08-09 15:45:00,cart_add,P038,success
C0281,2026-08-07 23:33:00,product_discovery,P009,success
C0282,2026-08-09 12:24:00,product_discovery,P039,success
C0282,2026-08-09 12:29:00,product_view,P039,success
C0283,2026-08-19 07:47:00,product_discovery,P026,success
C0284,2026-08-17 15:49:00,product_discovery,P013,success
C0284,2026-08-17 15:54:00,product_view,P013,success
C0284,2026-08-17 16:03:00,cart_add,P013,success
C0284,2026-08-17 16:08:00,checkout_start,P013,success
C0285,2026-08-10 20:57:00,product_discovery,P007,success
C0285,2026-08-10 21:02:00,product_view,P007,success
C0285,2026-08-10 21:07:00,cart_add,P007,success
C0286,2026-08-11 10:58:00,product_discovery,P015,success
C0286,2026-08-11 11:03:00,product_view,P015,success
C0287,2026-08-10 11:40:00,product_discovery,P013,success
C0287,2026-08-10 11:41:00,product_view,P013,success
C0288,2026-08-04 22:59:00,product_discovery,P037,success
C0288,2026-08-04 23:02:00,product_view,P037,success
C0289,2026-08-01 11:56:00,product_discovery,P024,success
C0289,2026-08-01 11:57:00,product_view,P024,success
C0289,2026-08-01 12:02:00,cart_add,P024,success
C0289,2026-08-01 12:16:00,checkout_start,P024,success
C0289,2026-08-01 12:17:00,payment_attempt,P024,success
C0289,2026-08-01 12:19:00,payment_success,P024,success
C0289,2026-08-01 12:21:00,order_confirmation,P024,success
C0290,2026-08-03 04:29:00,product_discovery,P011,success
C0290,2026-08-03 04:32:00,product_view,P011,success
C0290,2026-08-03 04:40:00,cart_add,P011,success
C0291,2026-08-18 17:44:00,product_discovery,P031,success
C0291,2026-08-18 17:46:00,product_view,P031,success
C0291,2026-08-18 17:56:00,cart_add,P031,success
C0292,2026-08-17 08:00:00,product_discovery,P040,success
C0292,2026-08-17 08:05:00,product_view,P040,success
C0292,2026-08-17 08:10:00,cart_add,P040,success
C0292,2026-08-17 08:11:00,checkout_start,P040,success
C0292,2026-08-17 08:19:00,payment_attempt,P040,success
C0292,2026-08-17 08:20:00,payment_success,P040,success
C0292,2026-08-17 08:21:00,order_confirmation,P040,success
C0293,2026-08-10 11:00:00,product_discovery,P007,success
C0294,2026-08-20 11:01:00,product_discovery,P036,success
C0294,2026-08-20 11:06:00,product_view,P036,success
C0294,2026-08-20 11:08:00,cart_add,P036,success
C0294,2026-08-20 11:17:00,checkout_start,P036,success
C0294,2026-08-20 11:20:00,payment_attempt,P036,success
C0294,2026-08-20 11:24:00,payment_success,P036,success
C0294,2026-08-20 11:25:00,order_confirmation,P036,success
C0295,2026-08-02 10:38:00,product_discovery,P014,success
C0295,2026-08-02 10:39:00,product_view,P014,success
C0295,2026-08-02 10:47:00,cart_add,P014,success
C0295,2026-08-02 10:55:00,checkout_start,P014,success
C0295,2026-08-02 10:59:00,payment_attempt,P014,success
C0295,2026-08-02 11:03:00,payment_success,P014,success
C0295,2026-08-02 11:06:00,order_confirmation,P014,success
C0296,2026-08-04 05:01:00,product_discovery,P009,success
C0296,2026-08-04 05:04:00,product_view,P009,success
C0297,2026-08-09 07:43:00,product_discovery,P037,success
C0297,2026-08-09 07:44:00,product_view,P037,success
C0298,2026-08-14 23:45:00,product_discovery,P016,success
C0298,2026-08-14 23:49:00,product_view,P016,success
C0298,2026-08-14 23:52:00,cart_add,P016,success
C0299,2026-08-05 02:33:00,product_discovery,P030,success
C0299,2026-08-05 02:36:00,product_view,P030,success
C0299,2026-08-05 02:44:00,cart_add,P030,success
C0299,2026-08-05 02:55:00,checkout_start,P030,success
C0299,2026-08-05 02:58:00,payment_attempt,P030,success
C0299,2026-08-05 03:03:00,payment_success,P030,success
C0299,2026-08-05 03:04:00,order_confirmation,P030,success
C0300,2026-08-19 09:16:00,product_discovery,P040,success
C0300,2026-08-19 09:19:00,product_view,P040,success
C0301,2026-08-13 15:36:00,product_discovery,P017,success
C0301,2026-08-13 15:41:00,product_view,P017,success
C0302,2026-08-03 17:40:00,product_discovery,P032,success
C0302,2026-08-03 17:42:00,product_view,P032,success
C0303,2026-08-20 17:45:00,product_discovery,P027,success
C0303,2026-08-20 17:46:00,product_view,P027,success
C0303,2026-08-20 17:47:00,cart_add,P027,success
C0303,2026-08-20 17:56:00,checkout_start,P027,success
C0303,2026-08-20 18:04:00,payment_attempt,P027,success
C0303,2026-08-20 18:08:00,payment_failure,P027,failed
C0304,2026-08-05 23:44:00,product_discovery,P010,success
C0304,2026-08-05 23:48:00,product_view,P010,success
C0305,2026-08-05 10:06:00,product_discovery,P025,success
C0306,2026-08-03 05:24:00,product_discovery,P030,success
C0306,2026-08-03 05:29:00,product_view,P030,success
C0306,2026-08-03 05:36:00,cart_add,P030,success
C0307,2026-08-08 03:56:00,product_discovery,P028,success
C0307,2026-08-08 04:00:00,product_view,P028,success
C0308,2026-08-01 17:11:00,product_discovery,P001,success
C0308,2026-08-01 17:16:00,product_view,P001,success
C0309,2026-08-08 23:15:00,product_discovery,P007,success
C0309,2026-08-08 23:17:00,product_view,P007,success
C0310,2026-08-02 21:23:00,product_discovery,P022,success
C0310,2026-08-02 21:26:00,product_view,P022,success
C0310,2026-08-02 21:36:00,cart_add,P022,success
C0311,2026-08-14 11:55:00,product_discovery,P006,success
C0312,2026-08-15 05:21:00,product_discovery,P001,success
C0312,2026-08-15 05:23:00,product_view,P001,success
C0312,2026-08-15 05:27:00,cart_add,P001,success
C0313,2026-08-05 10:48:00,product_discovery,P030,success
C0313,2026-08-05 10:50:00,product_view,P030,success
C0314,2026-08-17 10:13:00,product_discovery,P024,success
C0315,2026-08-08 09:56:00,product_discovery,P032,success
C0315,2026-08-08 09:59:00,product_view,P032,success
C0315,2026-08-08 10:01:00,cart_add,P032,success
C0316,2026-08-02 21:29:00,product_discovery,P033,success
C0316,2026-08-02 21:32:00,product_view,P033,success
C0316,2026-08-02 21:37:00,cart_add,P033,success
C0316,2026-08-02 21:50:00,checkout_start,P033,success
C0316,2026-08-02 21:58:00,payment_attempt,P033,success
C0316,2026-08-02 22:01:00,payment_success,P033,success
C0316,2026-08-02 22:02:00,order_confirmation,P033,success
C0317,2026-08-19 07:31:00,product_discovery,P003,success
C0317,2026-08-19 07:34:00,product_view,P003,success
C0317,2026-08-19 07:40:00,cart_add,P003,success
C0318,2026-08-06 10:38:00,product_discovery,P004,success
C0318,2026-08-06 10:39:00,product_view,P004,success
C0318,2026-08-06 10:43:00,cart_add,P004,success
C0318,2026-08-06 10:45:00,checkout_start,P004,success
C0318,2026-08-06 10:48:00,payment_attempt,P004,success
C0318,2026-08-06 10:49:00,payment_success,P004,success
C0318,2026-08-06 10:51:00,order_confirmation,P004,success
C0319,2026-08-11 04:30:00,product_discovery,P022,success
C0319,2026-08-11 04:31:00,product_view,P022,success
C0320,2026-08-13 19:42:00,product_discovery,P040,success
C0320,2026-08-13 19:43:00,product_view,P040,success
C0321,2026-08-20 16:40:00,product_discovery,P025,success
C0321,2026-08-20 16:43:00,product_view,P025,success
C0321,2026-08-20 16:44:00,cart_add,P025,success
C0321,2026-08-20 16:47:00,checkout_start,P025,success
C0321,2026-08-20 16:49:00,payment_attempt,P025,success
C0321,2026-08-20 16:53:00,payment_success,P025,success
C0321,2026-08-20 16:55:00,order_confirmation,P025,success
C0322,2026-08-06 06:07:00,product_discovery,P018,success
C0322,2026-08-06 06:12:00,product_view,P018,success
C0323,2026-08-10 06:57:00,product_discovery,P038,success
C0323,2026-08-10 07:00:00,product_view,P038,success
C0323,2026-08-10 07:08:00,cart_add,P038,success
C0324,2026-08-01 10:24:00,product_discovery,P040,success
C0324,2026-08-01 10:28:00,product_view,P040,success
C0324,2026-08-01 10:33:00,cart_add,P040,success
C0325,2026-08-01 14:06:00,product_discovery,P026,success
C0325,2026-08-01 14:11:00,product_view,P026,success
C0326,2026-08-04 06:47:00,product_discovery,P035,success
C0326,2026-08-04 06:51:00,product_view,P035,success
C0327,2026-08-09 16:38:00,product_discovery,P007,success
C0327,2026-08-09 16:39:00,product_view,P007,success
C0328,2026-08-10 08:13:00,product_discovery,P034,success
C0328,2026-08-10 08:15:00,product_view,P034,success
C0329,2026-08-02 17:08:00,product_discovery,P038,success
C0329,2026-08-02 17:11:00,product_view,P038,success
C0329,2026-08-02 17:13:00,cart_add,P038,success
C0330,2026-08-12 20:46:00,product_discovery,P002,success
C0330,2026-08-12 20:47:00,product_view,P002,success
C0330,2026-08-12 20:55:00,cart_add,P002,success
C0330,2026-08-12 21:01:00,checkout_start,P002,success
C0330,2026-08-12 21:05:00,payment_attempt,P002,success
C0330,2026-08-12 21:10:00,payment_failure,P002,failed
C0331,2026-08-08 02:39:00,product_discovery,P004,success
C0331,2026-08-08 02:41:00,product_view,P004,success
C0332,2026-08-07 08:39:00,product_discovery,P010,success
C0332,2026-08-07 08:40:00,product_view,P010,success
C0332,2026-08-07 08:48:00,cart_add,P010,success
C0332,2026-08-07 08:54:00,checkout_start,P010,success
C0333,2026-08-02 11:32:00,product_discovery,P021,success
C0333,2026-08-02 11:35:00,product_view,P021,success
C0333,2026-08-02 11:36:00,cart_add,P021,success
C0333,2026-08-02 11:46:00,checkout_start,P021,success
C0333,2026-08-02 11:47:00,payment_attempt,P021,success
C0333,2026-08-02 11:52:00,payment_success,P021,success
C0333,2026-08-02 11:54:00,order_confirmation,P021,success
C0334,2026-08-02 10:43:00,product_discovery,P002,success
C0334,2026-08-02 10:44:00,product_view,P002,success
C0334,2026-08-02 10:53:00,cart_add,P002,success
