customer_id,timestamp,event,product_id,status,channel,transaction_id,order_id
C0453,2026-08-11 22:42:00,product_view,P010,success,website,,
C0454,2026-08-15 13:32:00,product_discovery,P040,success,mobile_app,,
C0454,2026-08-15 13:36:00,product_view,P040,success,mobile_app,,
C0455,2026-08-19 04:11:00,product_discovery,P021,success,website,,
C0455,2026-08-19 04:13:00,product_view,P021,success,website,,
C0456,2026-08-13 16:35:00,product_discovery,P035,success,mobile_app,,
C0456,2026-08-13 16:36:00,product_view,P035,success,mobile_app,,
C0456,2026-08-13 16:40:00,cart_add,P035,success,mobile_app,,
C0457,2026-08-06 07:18:00,product_discovery,P040,success,mobile_app,,
C0457,2026-08-06 07:23:00,product_view,P040,success,mobile_app,,
C0458,2026-08-09 04:57:00,product_discovery,P029,success,website,,
C0458,2026-08-09 05:02:00,product_view,P029,success,website,,
C0458,2026-08-09 05:06:00,cart_add,P029,success,website,,
C0458,2026-08-09 05:17:00,checkout_start,P029,success,website,,
C0458,2026-08-09 05:24:00,payment_attempt,P029,success,website,TXNC04582857,
C0458,2026-08-09 05:28:00,payment_success,P029,success,website,TXNC04582857,
C0458,2026-08-09 05:31:00,order_confirmation,P029,success,website,TXNC04582857,ORDC04589468
C0458,2026-08-15 08:31:00,delivery,P029,success,website,,ORDC04589468
C0458,2026-08-26 08:31:00,review,P029,success,website,,ORDC04589468
C0459,2026-08-05 17:08:00,product_discovery,P021,success,website,,
C0459,2026-08-05 17:09:00,product_view,P021,success,website,,
C0460,2026-08-15 14:23:00,product_discovery,P005,success,website,,
C0460,2026-08-15 14:25:00,product_view,P005,success,website,,
C0460,2026-08-15 14:32:00,cart_add,P005,success,website,,
C0460,2026-08-15 14:36:00,checkout_start,P005,success,website,,
C0460,2026-08-15 14:43:00,payment_attempt,P005,success,website,TXNC04602181,
C0460,2026-08-15 14:45:00,payment_failure,P005,failed,website,TXNC04602181,
C0461,2026-08-17 15:30:00,product_discovery,P022,success,website,,
C0462,2026-08-05 09:12:00,product_discovery,P017,success,website,,
C0462,2026-08-05 09:17:00,product_view,P017,success,website,,
C0463,2026-08-11 14:22:00,product_discovery,P026,success,mobile_app,,
C0464,2026-08-16 15:42:00,product_discovery,P008,success,website,,
C0465,2026-08-18 07:23:00,product_discovery,P038,success,website,,
C0465,2026-08-18 07:24:00,product_view,P038,success,website,,
C0466,2026-08-19 05:44:00,product_discovery,P020,success,website,,
C0466,2026-08-19 05:47:00,product_view,P020,success,website,,
C0467,2026-08-20 00:59:00,product_discovery,P002,success,mobile_app,,
C0467,2026-08-20 01:01:00,product_view,P002,success,mobile_app,,
C0467,2026-08-20 01:04:00,cart_add,P002,success,mobile_app,,
C0467,2026-08-20 01:17:00,checkout_start,P002,success,mobile_app,,
C0467,2026-08-20 01:22:00,payment_attempt,P002,success,mobile_app,TXNC04673360,
C0467,2026-08-20 01:25:00,payment_success,P002,success,mobile_app,TXNC04673360,
C0467,2026-08-20 01:28:00,order_confirmation,P002,success,mobile_app,TXNC04673360,ORDC04671182
C0467,2026-08-22 03:28:00,delivery,P002,success,mobile_app,,ORDC04671182
C0468,2026-08-13 19:01:00,product_discovery,P006,success,mobile_app,,
C0468,2026-08-13 19:03:00,product_view,P006,success,mobile_app,,
C0469,2026-08-16 00:45:00,product_discovery,P033,success,website,,
C0469,2026-08-16 00:47:00,product_view,P033,success,website,,
C0469,2026-08-16 00:57:00,cart_add,P033,success,website,,
C0470,2026-08-16 14:26:00,product_discovery,P037,success,website,,
C0470,2026-08-16 14:31:00,product_view,P037,success,website,,
C0471,2026-08-16 14:49:00,product_discovery,P005,success,mobile_app,,
C0471,2026-08-16 14:50:00,product_view,P005,success,mobile_app,,
C0472,2026-08-08 20:41:00,product_discovery,P023,success,website,,
C0472,2026-08-08 20:43:00,product_view,P023,success,website,,
C0473,2026-08-05 17:40:00,product_discovery,P021,success,mobile_app,,
C0473,2026-08-05 17:44:00,product_view,P021,success,mobile_app,,
C0473,2026-08-05 17:49:00,cart_add,P021,success,mobile_app,,
C0473,2026-08-05 17:52:00,checkout_start,P021,success,mobile_app,,
C0473,2026-08-05 17:58:00,payment_attempt,P021,success,mobile_app,TXNC04738017,
C0473,2026-08-05 18:00:00,payment_failure,P021,failed,mobile_app,TXNC04738017,
C0474,2026-08-06 22:26:00,product_discovery,P015,success,mobile_app,,
C0474,2026-08-06 22:29:00,product_view,P015,success,mobile_app,,
C0474,2026-08-06 22:32:00,cart_add,P015,success,mobile_app,,
C0474,2026-08-06 22:38:00,checkout_start,P015,success,mobile_app,,
C0474,2026-08-06 22:46:00,payment_attempt,P015,success,mobile_app,TXNC04746004,
C0474,2026-08-06 22:50:00,payment_success,P015,success,mobile_app,TXNC04746004,
C0474,2026-08-06 22:51:00,order_confirmation,P015,success,mobile_app,TXNC04746004,ORDC04742343
C0474,2026-08-10 01:51:00,delivery,P015,success,mobile_app,,ORDC04742343
C0474,2026-08-22 01:51:00,review,P015,success,mobile_app,,ORDC04742343
C0475,2026-08-15 14:13:00,product_discovery,P005,success,website,,
C0475,2026-08-15 14:14:00,product_view,P005,success,website,,
C0475,2026-08-15 14:15:00,cart_add,P005,success,website,,
C0476,2026-08-14 18:14:00,product_discovery,P014,success,website,,
C0476,2026-08-14 18:19:00,product_view,P014,success,website,,
C0477,2026-08-18 23:21:00,product_discovery,P010,success,mobile_app,,
C0477,2026-08-18 23:25:00,product_view,P010,success,mobile_app,,
C0477,2026-08-18 23:35:00,cart_add,P010,success,mobile_app,,
C0478,2026-08-12 17:40:00,product_discovery,P033,success,website,,
C0478,2026-08-12 17:44:00,product_view,P033,success,website,,
C0478,2026-08-12 17:45:00,cart_add,P033,success,website,,
C0478,2026-08-12 17:59:00,checkout_start,P033,success,website,,
C0478,2026-08-12 18:02:00,payment_attempt,P033,success,website,TXNC04783299,
C0478,2026-08-12 18:06:00,payment_success,P033,success,website,TXNC04783299,
C0478,2026-08-12 18:09:00,order_confirmation,P033,success,website,TXNC04783299,ORDC04783395
C0478,2026-08-14 22:09:00,delivery,P033,success,website,,ORDC04783395
C0479,2026-08-02 18:19:00,product_discovery,P017,success,mobile_app,,
C0480,2026-08-06 00:55:00,product_discovery,P034,success,mobile_app,,
C0480,2026-08-06 00:59:00,product_view,P034,success,mobile_app,,
C0480,2026-08-06 01:07:00,cart_add,P034,success,mobile_app,,
C0480,2026-08-06 01:08:00,checkout_start,P034,success,mobile_app,,
C0480,2026-08-06 01:14:00,payment_attempt,P034,success,mobile_app,TXNC04809542,
C0480,2026-08-06 01:17:00,payment_success,P034,success,mobile_app,TXNC04809542,
C0480,2026-08-06 01:19:00,order_confirmation,P034,success,mobile_app,TXNC04809542,ORDC04803848
C0480,2026-08-10 05:19:00,delivery,P034,success,mobile_app,,ORDC04803848
C0481,2026-08-03 02:30:00,product_discovery,P034,success,mobile_app,,
C0481,2026-08-03 02:34:00,product_view,P034,success,mobile_app,,
C0482,2026-08-09 08:43:00,product_discovery,P023,success,mobile_app,,
C0482,2026-08-09 08:47:00,product_view,P023,success,mobile_app,,
C0483,2026-08-04 11:53:00,product_discovery,P029,success,website,,
C0484,2026-08-15 23:25:00,product_discovery,P018,success,website,,
C0484,2026-08-15 23:27:00,product_view,P018,success,website,,
C0484,2026-08-15 23:33:00,cart_add,P018,success,website,,
C0485,2026-08-06 13:47:00,product_discovery,P027,success,mobile_app,,
C0485,2026-08-06 13:48:00,product_view,P027,success,mobile_app,,
C0486,2026-08-14 18:39:00,product_discovery,P011,success,mobile_app,,
C0486,2026-08-14 18:40:00,product_view,P011,success,mobile_app,,
C0487,2026-08-04 23:59:00,product_discovery,P009,success,website,,
C0487,2026-08-05 00:04:00,product_view,P009,success,website,,
C0488,2026-08-05 10:19:00,product_discovery,P034,success,mobile_app,,
C0488,2026-08-05 10:24:00,product_view,P034,success,mobile_app,,
C0488,2026-08-05 10:25:00,cart_add,P034,success,mobile_app,,
C0488,2026-08-05 10:37:00,checkout_start,P034,success,mobile_app,,
C0488,2026-08-05 10:42:00,payment_attempt,P034,success,mobile_app,TXNC04884548,
C0488,2026-08-05 10:46:00,payment_success,P034,success,mobile_app,TXNC04884548,
C0488,2026-08-05 10:48:00,order_confirmation,P034,success,mobile_app,TXNC04884548,ORDC04883794
C0488,2026-08-11 12:48:00,delivery,P034,success,mobile_app,,ORDC04883794
C0489,2026-08-18 19:09:00,product_discovery,P012,success,mobile_app,,
C0489,2026-08-18 19:11:00,product_view,P012,success,mobile_app,,
C0489,2026-08-18 19:17:00,cart_add,P012,success,mobile_app,,
C0489,2026-08-18 19:27:00,checkout_start,P012,success,mobile_app,,
C0489,2026-08-18 19:31:00,payment_attempt,P012,success,mobile_app,TXNC04893166,
C0489,2026-08-18 19:32:00,payment_failure,P012,failed,mobile_app,TXNC04893166,
C0490,2026-08-13 05:28:00,product_discovery,P033,success,mobile_app,,
C0490,2026-08-13 05:30:00,product_view,P033,success,mobile_app,,
C0491,2026-08-15 07:44:00,product_discovery,P039,success,website,,
C0491,2026-08-15 07:49:00,product_view,P039,success,website,,
C0492,2026-08-16 08:06:00,product_discovery,P009,success,website,,
C0492,2026-08-16 08:10:00,product_view,P009,success,website,,
C0492,2026-08-16 08:16:00,cart_add,P009,success,website,,
C0492,2026-08-16 08:28:00,checkout_start,P009,success,website,,
C0492,2026-08-16 08:32:00,payment_attempt,P009,success,website,TXNC04928899,
C0492,2026-08-16 08:36:00,payment_success,P009,success,website,TXNC04928899,
C0492,2026-08-16 08:39:00,order_confirmation,P009,success,website,TXNC04928899,ORDC04922600
C0492,2026-08-21 12:39:00,delivery,P009,success,website,,ORDC04922600
C0493,2026-08-03 05:46:00,product_discovery,P019,success,mobile_app,,
C0493,2026-08-03 05:49:00,product_view,P019,success,mobile_app,,
C0494,2026-08-04 00:21:00,product_discovery,P034,success,website,,
C0494,2026-08-04 00:25:00,product_view,P034,success,website,,
C0495,2026-08-03 18:12:00,product_discovery,P010,success,mobile_app,,
C0495,2026-08-03 18:17:00,product_view,P010,success,mobile_app,,
C0496,2026-08-09 15:41:00,product_discovery,P040,success,mobile_app,,
C0496,2026-08-09 15:45:00,product_view,P040,success,mobile_app,,
C0497,2026-08-14 00:30:00,product_discovery,P031,success,website,,
C0497,2026-08-14 00:33:00,product_view,P031,success,website,,
C0498,2026-08-08 07:28:00,product_discovery,P037,success,mobile_app,,
C0498,2026-08-08 07:32:00,product_view,P037,success,mobile_app,,
C0498,2026-08-08 07:34:00,cart_add,P037,success,mobile_app,,
C0498,2026-08-08 07:42:00,checkout_start,P037,success,mobile_app,,
C0498,2026-08-08 07:45:00,payment_attempt,P037,success,mobile_app,TXNC04989328,
C0498,2026-08-08 07:49:00,payment_success,P037,success,mobile_app,TXNC04989328,
C0498,2026-08-08 07:52:00,order_confirmation,P037,success,mobile_app,TXNC04989328,ORDC04981852
C0498,2026-08-15 09:52:00,delivery,P037,success,mobile_app,,ORDC04981852
C0498,2026-08-17 09:52:00,return,P037,success,mobile_app,,ORDC04981852
C0499,2026-08-12 01:35:00,product_discovery,P039,success,mobile_app,,
C0500,2026-08-06 09:06:00,product_discovery,P024,success,website,,
C0501,2026-08-10 01:53:00,product_discovery,P026,success,mobile_app,,
C0502,2026-08-18 22:29:00,product_discovery,P012,success,mobile_app,,
C0503,2026-08-20 16:31:00,product_discovery,P034,success,mobile_app,,
C0504,2026-08-14 23:24:00,product_discovery,P033,success,website,,
C0504,2026-08-14 23:29:00,product_view,P033,success,website,,
C0505,2026-08-16 05:43:00,product_discovery,P001,success,website,,
C0505,2026-08-16 05:44:00,product_view,P001,success,website,,
C0506,2026-08-10 07:48:00,product_discovery,P026,success,website,,
C0507,2026-08-17 08:16:00,product_discovery,P005,success,website,,
C0507,2026-08-17 08:21:00,product_view,P005,success,website,,
C0507,2026-08-17 08:30:00,cart_add,P005,success,website,,
C0508,2026-08-19 21:22:00,product_discovery,P018,success,website,,
C0508,2026-08-19 21:27:00,product_view,P018,success,website,,
C0508,2026-08-19 21:35:00,cart_add,P018,success,website,,
C0509,2026-08-05 07:35:00,product_discovery,P027,success,website,,
C0510,2026-08-08 00:42:00,product_discovery,P022,success,website,,
C0510,2026-08-08 00:47:00,product_view,P022,success,website,,
C0510,2026-08-08 00:56:00,cart_add,P022,success,website,,
C0511,2026-08-11 09:48:00,product_discovery,P025,success,mobile_app,,
C0511,2026-08-11 09:50:00,product_view,P025,success,mobile_app,,
C0511,2026-08-11 09:58:00,cart_add,P025,success,mobile_app,,
C0511,2026-08-11 10:13:00,checkout_start,P025,success,mobile_app,,
C0511,2026-08-11 10:14:00,payment_attempt,P025,success,mobile_app,TXNC05115224,
C0511,2026-08-11 10:15:00,payment_success,P025,success,mobile_app,TXNC05115224,
C0511,2026-08-11 10:16:00,order_confirmation,P025,success,mobile_app,TXNC05115224,ORDC05114767
C0511,2026-08-15 13:16:00,delivery,P025,success,mobile_app,,ORDC05114767
C0511,2026-08-29 13:16:00,review,P025,success,mobile_app,,ORDC05114767
C0512,2026-08-07 07:49:00,product_discovery,P016,success,mobile_app,,
C0512,2026-08-07 07:50:00,product_view,P016,success,mobile_app,,
C0513,2026-08-05 09:28:00,product_discovery,P031,success,mobile_app,,
C0513,2026-08-05 09:31:00,product_view,P031,success,mobile_app,,
C0514,2026-08-18 07:30:00,product_discovery,P013,success,mobile_app,,
C0514,2026-08-18 07:32:00,product_view,P013,success,mobile_app,,
C0514,2026-08-18 07:36:00,cart_add,P013,success,mobile_app,,
C0515,2026-08-20 07:59:00,product_discovery,P016,success,mobile_app,,
C0515,2026-08-20 08:01:00,product_view,P016,success,mobile_app,,
C0515,2026-08-20 08:03:00,cart_add,P016,success,mobile_app,,
C0515,2026-08-20 08:14:00,checkout_start,P016,success,mobile_app,,
C0515,2026-08-20 08:22:00,payment_attempt,P016,success,mobile_app,TXNC05159871,
C0515,2026-08-20 08:23:00,payment_success,P016,success,mobile_app,TXNC05159871,
C0515,2026-08-20 08:25:00,order_confirmation,P016,success,mobile_app,TXNC05159871,ORDC05159066
C0515,2026-08-26 11:25:00,delivery,P016,success,mobile_app,,ORDC05159066
C0515,2026-09-05 11:25:00,review,P016,success,mobile_app,,ORDC05159066
C0516,2026-08-04 06:02:00,product_discovery,P004,success,mobile_app,,
C0516,2026-08-04 06:06:00,product_view,P004,success,mobile_app,,
C0517,2026-08-10 07:01:00,product_discovery,P012,success,mobile_app,,
C0517,2026-08-10 07:02:00,product_view,P012,success,mobile_app,,
C0518,2026-08-01 12:35:00,product_discovery,P001,success,website,,
C0518,2026-08-01 12:39:00,product_view,P001,success,website,,
C0519,2026-08-20 22:40:00,product_discovery,P017,success,website,,
C0519,2026-08-20 22:45:00,product_view,P017,success,website,,
C0520,2026-08-15 06:49:00,product_discovery,P022,success,mobile_app,,
C0520,2026-08-15 06:51:00,product_view,P022,success,mobile_app,,
C0521,2026-08-18 10:47:00,product_discovery,P024,success,mobile_app,,
C0521,2026-08-18 10:51:00,product_view,P024,success,mobile_app,,
C0522,2026-08-14 10:30:00,product_discovery,P015,success,website,,
C0522,2026-08-14 10:33:00,product_view,P015,success,website,,
C0523,2026-08-10 00:00:00,product_discovery,P013,success,website,,
C0523,2026-08-10 00:02:00,product_view,P013,success,website,,
C0524,2026-08-12 16:50:00,product_discovery,P009,success,mobile_app,,
C0524,2026-08-12 16:54:00,product_view,P009,success,mobile_app,,
C0524,2026-08-12 17:03:00,cart_add,P009,success,mobile_app,,
C0525,2026-08-17 01:07:00,product_discovery,P011,success,website,,
C0525,2026-08-17 01:09:00,product_view,P011,success,website,,
C0525,2026-08-17 01:17:00,cart_add,P011,success,website,,
C0526,2026-08-08 22:46:00,product_discovery,P017,success,mobile_app,,
C0526,2026-08-08 22:49:00,product_view,P017,success,mobile_app,,
C0527,2026-08-10 16:52:00,product_discovery,P008,success,mobile_app,,
C0527,2026-08-10 16:57:00,product_view,P008,success,mobile_app,,
C0527,2026-08-10 17:07:00,cart_add,P008,success,mobile_app,,
C0528,2026-08-19 02:09:00,product_discovery,P019,success,mobile_app,,
C0528,2026-08-19 02:12:00,product_view,P019,success,mobile_app,,
C0528,2026-08-19 02:20:00,cart_add,P019,success,mobile_app,,
C0528,2026-08-19 02:28:00,checkout_start,P019,success,mobile_app,,
C0528,2026-08-19 02:35:00,payment_attempt,P019,success,mobile_app,TXNC05288598,
C0528,2026-08-19 02:37:00,payment_success,P019,success,mobile_app,TXNC05288598,
C0528,2026-08-19 02:40:00,order_confirmation,P019,success,mobile_app,TXNC05288598,ORDC05286527
C0528,2026-08-25 06:40:00,delivery,P019,success,mobile_app,,ORDC05286527
C0529,2026-08-03 03:12:00,product_discovery,P011,success,mobile_app,,
C0529,2026-08-03 03:14:00,product_view,P011,success,mobile_app,,
C0529,2026-08-03 03:19:00,cart_add,P011,success,mobile_app,,
C0529,2026-08-03 03:29:00,checkout_start,P011,success,mobile_app,,
C0529,2026-08-03 03:34:00,payment_attempt,P011,success,mobile_app,TXNC05296950,
C0529,2026-08-03 03:39:00,payment_success,P011,success,mobile_app,TXNC05296950,
C0529,2026-08-03 03:41:00,order_confirmation,P011,success,mobile_app,TXNC05296950,ORDC05294012
C0529,2026-08-06 04:41:00,delivery,P011,success,mobile_app,,ORDC05294012
C0530,2026-08-17 06:40:00,product_discovery,P006,success,website,,
C0530,2026-08-17 06:42:00,product_view,P006,success,website,,
C0531,2026-08-21 07:52:00,product_discovery,P031,success,website,,
C0531,2026-08-21 07:53:00,product_view,P031,success,website,,
C0531,2026-08-21 08:02:00,cart_add,P031,success,website,,
C0532,2026-08-15 09:33:00,product_discovery,P010,success,website,,
C0532,2026-08-15 09:37:00,product_view,P010,success,website,,
C0532,2026-08-15 09:41:00,cart_add,P010,success,website,,
C0532,2026-08-15 09:49:00,checkout_start,P010,success,website,,
C0532,2026-08-15 09:52:00,payment_attempt,P010,success,website,TXNC05323795,
C0532,2026-08-15 09:53:00,payment_failure,P010,failed,website,TXNC05323795,
C0533,2026-08-09 10:52:00,product_discovery,P021,success,mobile_app,,
C0533,2026-08-09 10:56:00,product_view,P021,success,mobile_app,,
C0533,2026-08-09 11:05:00,cart_add,P021,success,mobile_app,,
C0534,2026-08-17 04:59:00,product_discovery,P035,success,website,,
C0534,2026-08-17 05:04:00,product_view,P035,success,website,,
C0535,2026-08-15 21:24:00,product_discovery,P035,success,mobile_app,,
C0535,2026-08-15 21:27:00,product_view,P035,success,mobile_app,,
C0535,2026-08-15 21:31:00,cart_add,P035,success,mobile_app,,
C0536,2026-08-10 17:07:00,product_discovery,P017,success,website,,
C0537,2026-08-13 05:48:00,product_discovery,P009,success,mobile_app,,
C0537,2026-08-13 05:51:00,product_view,P009,success,mobile_app,,
C0537,2026-08-13 05:52:00,cart_add,P009,success,mobile_app,,
C0537,2026-08-13 06:00:00,checkout_start,P009,success,mobile_app,,
C0537,2026-08-13 06:08:00,payment_attempt,P009,success,mobile_app,TXNC05378052,
C0537,2026-08-13 06:11:00,payment_success,P009,success,mobile_app,TXNC05378052,
C0537,2026-08-13 06:12:00,order_confirmation,P009,success,mobile_app,TXNC05378052,ORDC05374089
C0537,2026-08-18 10:12:00,delivery,P009,success,mobile_app,,ORDC05374089
C0537,2026-08-30 10:12:00,review,P009,success,mobile_app,,ORDC05374089
C0538,2026-08-16 00:47:00,product_discovery,P025,success,mobile_app,,
C0538,2026-08-16 00:49:00,product_view,P025,success,mobile_app,,
C0538,2026-08-16 00:56:00,cart_add,P025,success,mobile_app,,
C0538,2026-08-16 01:05:00,checkout_start,P025,success,mobile_app,,
C0538,2026-08-16 01:10:00,payment_attempt,P025,success,mobile_app,TXNC05389715,
C0538,2026-08-16 01:13:00,payment_success,P025,success,mobile_app,TXNC05389715,
C0538,2026-08-16 01:14:00,order_confirmation,P025,success,mobile_app,TXNC05389715,ORDC05385744
C0538,2026-08-22 02:14:00,delivery,P025,success,mobile_app,,ORDC05385744
C0539,2026-08-12 12:41:00,product_discovery,P013,success,mobile_app,,
C0539,2026-08-12 12:42:00,product_view,P013,success,mobile_app,,
C0540,2026-08-03 15:51:00,product_discovery,P019,success,mobile_app,,
C0540,2026-08-03 15:53:00,product_view,P019,success,mobile_app,,
C0541,2026-08-04 18:17:00,product_discovery,P001,success,mobile_app,,
C0541,2026-08-04 18:19:00,product_view,P001,success,mobile_app,,
C0541,2026-08-04 18:24:00,cart_add,P001,success,mobile_app,,
C0541,2026-08-04 18:32:00,checkout_start,P001,success,mobile_app,,
C0541,2026-08-04 18:40:00,payment_attempt,P001,success,mobile_app,TXNC05411519,
C0541,2026-08-04 18:43:00,payment_failure,P001,failed,mobile_app,TXNC05411519,
C0542,2026-08-18 09:54:00,product_discovery,P010,success,website,,
C0542,2026-08-18 09:57:00,product_view,P010,success,website,,
C0543,2026-08-05 11:10:00,product_discovery,P013,success,mobile_app,,
C0543,2026-08-05 11:14:00,product_view,P013,success,mobile_app,,
C0543,2026-08-05 11:16:00,cart_add,P013,success,mobile_app,,
C0544,2026-08-18 21:11:00,product_discovery,P029,success,website,,
C0544,2026-08-18 21:12:00,product_view,P029,success,website,,
C0545,2026-08-06 01:50:00,product_discovery,P031,success,mobile_app,,
C0545,2026-08-06 01:53:00,product_view,P031,success,mobile_app,,
C0545,2026-08-06 01:56:00,cart_add,P031,success,mobile_app,,
C0545,2026-08-06 01:57:00,checkout_start,P031,success,mobile_app,,
C0545,2026-08-06 01:59:00,payment_attempt,P031,success,mobile_app,TXNC05455895,
C0545,2026-08-06 02:01:00,payment_success,P031,success,mobile_app,TXNC05455895,
C0545,2026-08-06 02:02:00,order_confirmation,P031,success,mobile_app,TXNC05455895,ORDC05454568
C0545,2026-08-11 03:02:00,delivery,P031,success,mobile_app,,ORDC05454568
C0545,2026-08-16 03:02:00,review,P031,success,mobile_app,,ORDC05454568
C0546,2026-08-14 15:19:00,product_discovery,P008,success,mobile_app,,
C0547,2026-08-02 06:56:00,product_discovery,P038,success,mobile_app,,
C0547,2026-08-02 07:01:00,product_view,P038,success,mobile_app,,
C0548,2026-08-12 17:01:00,product_discovery,P006,success,mobile_app,,
C0549,2026-08-16 00:01:00,product_discovery,P010,success,website,,
C0549,2026-08-16 00:03:00,product_view,P010,success,website,,
C0549,2026-08-16 00:09:00,cart_add,P010,success,website,,
C0549,2026-08-16 00:22:00,checkout_start,P010,success,website,,
C0549,2026-08-16 00:28:00,payment_attempt,P010,success,website,TXNC05498187,
C0549,2026-08-16 00:30:00,payment_failure,P010,failed,website,TXNC05498187,
C0550,2026-08-09 22:18:00,product_discovery,P023,success,website,,
C0550,2026-08-09 22:21:00,product_view,P023,success,website,,
C0550,2026-08-09 22:29:00,cart_add,P023,success,website,,
C0551,2026-08-17 04:40:00,product_discovery,P032,success,website,,
C0551,2026-08-17 04:45:00,product_view,P032,success,website,,
C0552,2026-08-11 23:48:00,product_discovery,P018,success,website,,
C0552,2026-08-11 23:49:00,product_view,P018,success,website,,
C0553,2026-08-07 07:49:00,product_discovery,P035,success,mobile_app,,
C0554,2026-08-15 20:26:00,product_discovery,P033,success,mobile_app,,
C0554,2026-08-15 20:28:00,product_view,P033,success,mobile_app,,
C0554,2026-08-15 20:38:00,cart_add,P033,success,mobile_app,,
C0554,2026-08-15 20:51:00,checkout_start,P033,success,mobile_app,,
C0554,2026-08-15 20:57:00,payment_attempt,P033,success,mobile_app,TXNC05549830,
C0554,2026-08-15 21:01:00,payment_success,P033,success,mobile_app,TXNC05549830,
C0554,2026-08-15 21:04:00,order_confirmation,P033,success,mobile_app,TXNC05549830,ORDC05543525
C0554,2026-08-23 00:04:00,delivery,P033,success,mobile_app,,ORDC05543525
C0554,2026-09-03 00:04:00,review,P033,success,mobile_app,,ORDC05543525
C0555,2026-08-02 20:24:00,product_discovery,P003,success,website,,
C0555,2026-08-02 20:26:00,product_view,P003,success,website,,
C0556,2026-08-05 16:38:00,product_discovery,P007,success,website,,
C0556,2026-08-05 16:43:00,product_view,P007,success,website,,
C0556,2026-08-05 16:50:00,cart_add,P007,success,website,,
C0556,2026-08-05 16:59:00,checkout_start,P007,success,website,,
C0557,2026-08-06 08:32:00,product_discovery,P039,success,website,,
C0557,2026-08-06 08:33:00,product_view,P039,success,website,,
C0557,2026-08-06 08:37:00,cart_add,P039,success,website,,
C0557,2026-08-06 08:52:00,checkout_start,P039,success,website,,
C0557,2026-08-06 08:54:00,payment_attempt,P039,success,website,TXNC05571994,
C0557,2026-08-06 08:57:00,payment_success,P039,success,website,TXNC05571994,
C0557,2026-08-06 08:59:00,order_confirmation,P039,success,website,TXNC05571994,ORDC05571955
C0557,2026-08-13 11:59:00,delivery,P039,success,website,,ORDC05571955
C0557,2026-08-17 11:59:00,review,P039,success,website,,ORDC05571955
C0557,2026-08-18 11:59:00,return,P039,success,website,,ORDC05571955
C0558,2026-08-13 03:42:00,product_discovery,P007,success,website,,
C0558,2026-08-13 03:44:00,product_view,P007,success,website,,
C0559,2026-08-16 06:44:00,product_discovery,P016,success,website,,
C0559,2026-08-16 06:49:00,product_view,P016,success,website,,
C0559,2026-08-16 06:56:00,cart_add,P016,success,website,,
C0559,2026-08-16 07:09:00,checkout_start,P016,success,website,,
C0559,2026-08-16 07:15:00,payment_attempt,P016,success,website,TXNC05597997,
C0559,2026-08-16 07:16:00,payment_success,P016,success,website,TXNC05597997,
C0559,2026-08-16 07:17:00,order_confirmation,P016,success,website,TXNC05597997,ORDC05599268
C0559,2026-08-22 10:17:00,delivery,P016,success,website,,ORDC05599268
C0560,2026-08-09 08:24:00,product_discovery,P021,success,mobile_app,,
C0560,2026-08-09 08:27:00,product_view,P021,success,mobile_app,,
C0560,2026-08-09 08:34:00,cart_add,P021,success,mobile_app,,
C0560,2026-08-09 08:40:00,checkout_start,P021,success,mobile_app,,
C0560,2026-08-09 08:44:00,payment_attempt,P021,success,mobile_app,TXNC05605162,
C0560,2026-08-09 08:47:00,payment_success,P021,success,mobile_app,TXNC05605162,
C0560,2026-08-09 08:49:00,order_confirmation,P021,success,mobile_app,TXNC05605162,ORDC05601003
C0560,2026-08-15 09:49:00,delivery,P021,success,mobile_app,,ORDC05601003
C0560,2026-08-18 09:49:00,return,P021,success,mobile_app,,ORDC05601003
C0561,2026-08-08 04:50:00,product_discovery,P001,success,mobile_app,,
C0561,2026-08-08 04:52:00,product_view,P001,success,mobile_app,,
C0562,2026-08-20 00:53:00,product_discovery,P018,success,website,,
C0563,2026-08-09 10:14:00,product_discovery,P010,success,website,,
C0563,2026-08-09 10:17:00,product_view,P010,success,website,,
C0564,2026-08-07 03:56:00,product_discovery,P020,success,website,,
C0564,2026-08-07 04:01:00,product_view,P020,success,website,,
C0564,2026-08-07 04:05:00,cart_add,P020,success,website,,
C0565,2026-08-12 07:31:00,product_discovery,P012,success,mobile_app,,
C0565,2026-08-12 07:36:00,product_view,P012,success,mobile_app,,
C0565,2026-08-12 07:38:00,cart_add,P012,success,mobile_app,,
C0566,2026-08-19 17:27:00,product_discovery,P037,success,mobile_app,,
C0566,2026-08-19 17:28:00,product_view,P037,success,mobile_app,,
C0567,2026-08-19 22:16:00,product_discovery,P028,success,mobile_app,,
C0567,2026-08-19 22:17:00,product_view,P028,success,mobile_app,,
C0567,2026-08-19 22:21:00,cart_add,P028,success,mobile_app,,
C0567,2026-08-19 22:35:00,checkout_start,P028,success,mobile_app,,
C0567,2026-08-19 22:36:00,payment_attempt,P028,success,mobile_app,TXNC05677266,
C0567,2026-08-19 22:37:00,payment_success,P028,success,mobile_app,TXNC05677266,
C0567,2026-08-19 22:38:00,order_confirmation,P028,success,mobile_app,TXNC05677266,ORDC05673450
C0567,2026-08-23 01:38:00,delivery,P028,success,mobile_app,,ORDC05673450
C0568,2026-08-10 06:33:00,product_discovery,P029,success,website,,
C0568,2026-08-10 06:35:00,product_view,P029,success,website,,
