customer_id,timestamp,event,product_id,status,channel,transaction_id,order_id,purchase_reason,customer_satisfaction,delivery_satisfaction,abandonment_reason
C0470,2026-08-06 14:42:00,product_view,P033,success,mobile_app,,,,,,
C0471,2026-08-18 16:52:00,product_discovery,P024,success,mobile_app,,,,,,
C0471,2026-08-18 16:53:00,product_view,P024,success,mobile_app,,,,,,
C0472,2026-08-08 15:49:00,product_discovery,P004,success,mobile_app,,,,,,
C0472,2026-08-08 15:50:00,product_view,P004,success,mobile_app,,,,,,
C0472,2026-08-08 15:55:00,cart_add,P004,success,mobile_app,,,,,,
C0472,2026-08-08 15:59:00,cart_add,P004,abandoned,mobile_app,,,,,,Found a better deal elsewhere
C0473,2026-08-13 18:00:00,product_discovery,P021,success,website,,,,,,
C0473,2026-08-13 18:03:00,product_view,P021,success,website,,,,,,
C0474,2026-08-10 12:06:00,product_discovery,P029,success,website,,,,,,
C0474,2026-08-10 12:10:00,product_view,P029,success,website,,,,,,
C0475,2026-08-17 03:49:00,product_discovery,P011,success,mobile_app,,,,,,
C0475,2026-08-17 03:52:00,product_view,P011,success,mobile_app,,,,,,
C0476,2026-08-13 04:33:00,product_discovery,P021,success,mobile_app,,,,,,
C0476,2026-08-13 04:37:00,product_view,P021,success,mobile_app,,,,,,
C0476,2026-08-13 04:41:00,cart_add,P021,success,mobile_app,,,,,,
C0476,2026-08-13 04:49:00,cart_add,P021,abandoned,mobile_app,,,,,,Just browsing
C0477,2026-08-08 13:21:00,product_discovery,P035,success,mobile_app,,,,,,
C0477,2026-08-08 13:25:00,product_view,P035,success,mobile_app,,,,,,
C0477,2026-08-08 13:27:00,cart_add,P035,success,mobile_app,,,,,,
C0477,2026-08-08 13:34:00,checkout_start,P035,success,mobile_app,,,,,,
C0477,2026-08-08 13:39:00,payment_attempt,P035,success,mobile_app,TXNC04776841,,,,,
C0477,2026-08-08 13:44:00,payment_failure,P035,failed,mobile_app,TXNC04776841,,,,,
C0478,2026-08-18 12:27:00,product_discovery,P033,success,mobile_app,,,,,,
C0478,2026-08-18 12:30:00,product_view,P033,success,mobile_app,,,,,,
C0479,2026-08-03 05:43:00,product_discovery,P018,success,mobile_app,,,,,,
C0480,2026-08-02 16:18:00,product_discovery,P038,success,mobile_app,,,,,,
C0480,2026-08-02 16:19:00,product_view,P038,success,mobile_app,,,,,,
C0480,2026-08-02 16:22:00,cart_add,P038,success,mobile_app,,,,,,
C0480,2026-08-02 16:37:00,cart_add,P038,abandoned,mobile_app,,,,,,Price too high
C0481,2026-08-02 09:53:00,product_discovery,P018,success,website,,,,,,
C0481,2026-08-02 09:58:00,product_view,P018,success,website,,,,,,
C0482,2026-08-10 07:47:00,product_discovery,P039,success,website,,,,,,
C0482,2026-08-10 07:49:00,product_view,P039,success,website,,,,,,
C0482,2026-08-10 07:54:00,cart_add,P039,success,website,,,,,,
C0482,2026-08-10 07:56:00,cart_add,P039,abandoned,website,,,,,,Changed my mind
C0483,2026-08-15 00:35:00,product_discovery,P012,success,website,,,,,,
C0483,2026-08-15 00:36:00,product_view,P012,success,website,,,,,,
C0484,2026-08-15 23:29:00,product_discovery,P024,success,website,,,,,,
C0485,2026-08-16 22:30:00,product_discovery,P033,success,website,,,,,,
C0486,2026-08-18 06:24:00,product_discovery,P009,success,mobile_app,,,,,,
C0487,2026-08-19 20:14:00,product_discovery,P037,success,website,,,,,,
C0487,2026-08-19 20:16:00,product_view,P037,success,website,,,,,,
C0488,2026-08-09 19:04:00,product_discovery,P032,success,website,,,,,,
C0488,2026-08-09 19:06:00,product_view,P032,success,website,,,,,,
C0488,2026-08-09 19:12:00,cart_add,P032,success,website,,,,,,
C0488,2026-08-09 19:16:00,cart_add,P032,abandoned,website,,,,,,Price too high
C0489,2026-08-20 12:01:00,product_discovery,P022,success,mobile_app,,,,,,
C0489,2026-08-20 12:02:00,product_view,P022,success,mobile_app,,,,,,
C0489,2026-08-20 12:11:00,cart_add,P022,success,mobile_app,,,,,,
C0489,2026-08-20 12:24:00,checkout_start,P022,success,mobile_app,,,,,,
C0489,2026-08-20 12:25:00,payment_attempt,P022,success,mobile_app,TXNC04899803,,,,,
C0489,2026-08-20 12:28:00,payment_success,P022,success,mobile_app,TXNC04899803,,,,,
C0489,2026-08-20 12:31:00,order_confirmation,P022,success,mobile_app,TXNC04899803,ORDC04891155,,,,
C0490,2026-08-04 23:04:00,product_discovery,P009,success,website,,,,,,
C0490,2026-08-04 23:09:00,product_view,P009,success,website,,,,,,
C0491,2026-08-02 01:53:00,product_discovery,P036,success,website,,,,,,
C0491,2026-08-02 01:54:00,product_view,P036,success,website,,,,,,
C0492,2026-08-14 05:13:00,product_discovery,P005,success,website,,,,,,
C0493,2026-08-09 14:17:00,product_discovery,P004,success,mobile_app,,,,,,
C0493,2026-08-09 14:19:00,product_view,P004,success,mobile_app,,,,,,
C0493,2026-08-09 14:20:00,cart_add,P004,success,mobile_app,,,,,,
C0493,2026-08-09 14:31:00,checkout_start,P004,success,mobile_app,,,,,,
C0493,2026-08-09 14:34:00,payment_attempt,P004,success,mobile_app,TXNC04933816,,,,,
C0493,2026-08-09 14:36:00,payment_success,P004,success,mobile_app,TXNC04933816,,,,,
C0493,2026-08-09 14:38:00,order_confirmation,P004,success,mobile_app,TXNC04933816,ORDC04931826,,,,
C0493,2026-08-13 18:38:00,delivery,P004,success,mobile_app,,ORDC04931826,,,,
C0493,2026-08-25 18:38:00,review,P004,success,mobile_app,,ORDC04931826,,,,
C0493,2026-08-25 18:38:00,purchase_reason_recorded,P004,info,mobile_app,TXNC04933816,ORDC04931826,Fast delivery promised,2.0,4.0,
C0494,2026-08-19 20:35:00,product_discovery,P010,success,website,,,,,,
C0494,2026-08-19 20:40:00,product_view,P010,success,website,,,,,,
C0495,2026-08-14 18:13:00,product_discovery,P016,success,website,,,,,,
C0495,2026-08-14 18:17:00,product_view,P016,success,website,,,,,,
C0496,2026-08-03 00:12:00,product_discovery,P023,success,website,,,,,,
C0496,2026-08-03 00:13:00,product_view,P023,success,website,,,,,,
C0497,2026-08-16 14:58:00,product_discovery,P020,success,website,,,,,,
C0498,2026-08-06 13:29:00,product_discovery,P039,success,website,,,,,,
C0498,2026-08-06 13:33:00,product_view,P039,success,website,,,,,,
C0498,2026-08-06 13:41:00,cart_add,P039,success,website,,,,,,
C0498,2026-08-06 13:48:00,cart_add,P039,abandoned,website,,,,,,Changed my mind
C0499,2026-08-06 11:56:00,product_discovery,P031,success,website,,,,,,
C0499,2026-08-06 12:01:00,product_view,P031,success,website,,,,,,
C0500,2026-08-12 12:34:00,product_discovery,P016,success,mobile_app,,,,,,
C0500,2026-08-12 12:36:00,product_view,P016,success,mobile_app,,,,,,
C0501,2026-08-10 10:29:00,product_discovery,P031,success,website,,,,,,
C0501,2026-08-10 10:33:00,product_view,P031,success,website,,,,,,
C0502,2026-08-14 09:15:00,product_discovery,P016,success,mobile_app,,,,,,
C0502,2026-08-14 09:17:00,product_view,P016,success,mobile_app,,,,,,
C0502,2026-08-14 09:24:00,cart_add,P016,success,mobile_app,,,,,,
C0502,2026-08-14 09:29:00,checkout_start,P016,success,mobile_app,,,,,,
C0502,2026-08-14 09:35:00,payment_attempt,P016,success,mobile_app,TXNC05024523,,,,,
C0502,2026-08-14 09:38:00,payment_success,P016,success,mobile_app,TXNC05024523,,,,,
C0502,2026-08-14 09:40:00,order_confirmation,P016,success,mobile_app,TXNC05024523,ORDC05022444,,,,
C0502,2026-08-16 12:40:00,delivery,P016,success,mobile_app,,ORDC05022444,,,,
C0502,2026-08-16 12:40:00,purchase_reason_recorded,P016,info,mobile_app,TXNC05024523,ORDC05022444,Trusted brand,2.0,4.0,
C0503,2026-08-05 23:38:00,product_discovery,P038,success,website,,,,,,
C0503,2026-08-05 23:41:00,product_view,P038,success,website,,,,,,
C0504,2026-08-08 03:17:00,product_discovery,P034,success,website,,,,,,
C0504,2026-08-08 03:21:00,product_view,P034,success,website,,,,,,
C0505,2026-08-12 03:15:00,product_discovery,P009,success,mobile_app,,,,,,
C0505,2026-08-12 03:20:00,product_view,P009,success,mobile_app,,,,,,
C0506,2026-08-03 10:05:00,product_discovery,P015,success,mobile_app,,,,,,
C0506,2026-08-03 10:08:00,product_view,P015,success,mobile_app,,,,,,
C0507,2026-08-16 07:50:00,product_discovery,P023,success,mobile_app,,,,,,
C0507,2026-08-16 07:55:00,product_view,P023,success,mobile_app,,,,,,
C0508,2026-08-01 20:04:00,product_discovery,P010,success,mobile_app,,,,,,
C0509,2026-08-12 19:49:00,product_discovery,P027,success,mobile_app,,,,,,
C0509,2026-08-12 19:54:00,product_view,P027,success,mobile_app,,,,,,
C0510,2026-08-03 15:56:00,product_discovery,P036,success,mobile_app,,,,,,
C0511,2026-08-05 17:15:00,product_discovery,P038,success,mobile_app,,,,,,
C0511,2026-08-05 17:19:00,product_view,P038,success,mobile_app,,,,,,
C0511,2026-08-05 17:20:00,cart_add,P038,success,mobile_app,,,,,,
C0511,2026-08-05 17:21:00,cart_add,P038,abandoned,mobile_app,,,,,,Technical issue at checkout
C0512,2026-08-20 13:25:00,product_discovery,P016,success,mobile_app,,,,,,
C0512,2026-08-20 13:26:00,product_view,P016,success,mobile_app,,,,,,
C0512,2026-08-20 13:30:00,cart_add,P016,success,mobile_app,,,,,,
C0512,2026-08-20 13:34:00,checkout_start,P016,success,mobile_app,,,,,,
C0512,2026-08-20 13:38:00,payment_attempt,P016,success,mobile_app,TXNC05125979,,,,,
C0512,2026-08-20 13:39:00,payment_success,P016,success,mobile_app,TXNC05125979,,,,,
C0512,2026-08-20 13:41:00,order_confirmation,P016,success,mobile_app,TXNC05125979,ORDC05129695,,,,
C0512,2026-08-23 17:41:00,delivery,P016,success,mobile_app,,ORDC05129695,,,,
C0512,2026-08-23 17:41:00,purchase_reason_recorded,P016,info,mobile_app,TXNC05125979,ORDC05129695,Needed it urgently,3.0,3.0,
C0513,2026-08-20 15:55:00,product_discovery,P026,success,website,,,,,,
C0513,2026-08-20 15:57:00,product_view,P026,success,website,,,,,,
C0513,2026-08-20 16:00:00,cart_add,P026,success,website,,,,,,
C0513,2026-08-20 16:02:00,checkout_start,P026,success,website,,,,,,
C0513,2026-08-20 16:06:00,payment_attempt,P026,success,website,TXNC05131396,,,,,
C0513,2026-08-20 16:10:00,payment_success,P026,success,website,TXNC05131396,,,,,
C0513,2026-08-20 16:11:00,order_confirmation,P026,success,website,TXNC05131396,ORDC05133128,,,,
C0513,2026-08-26 17:11:00,delivery,P026,success,website,,ORDC05133128,,,,
C0513,2026-08-26 17:11:00,purchase_reason_recorded,P026,info,website,TXNC05131396,ORDC05133128,Needed it urgently,3.0,4.0,
C0514,2026-08-14 21:10:00,product_discovery,P001,success,website,,,,,,
C0514,2026-08-14 21:14:00,product_view,P001,success,website,,,,,,
C0514,2026-08-14 21:16:00,cart_add,P001,success,website,,,,,,
C0514,2026-08-14 21:23:00,cart_add,P001,abandoned,website,,,,,,Just browsing
C0515,2026-08-07 13:31:00,product_discovery,P014,success,website,,,,,,
C0515,2026-08-07 13:32:00,product_view,P014,success,website,,,,,,
C0516,2026-08-19 18:33:00,product_discovery,P008,success,mobile_app,,,,,,
C0516,2026-08-19 18:37:00,product_view,P008,success,mobile_app,,,,,,
C0517,2026-08-18 22:01:00,product_discovery,P013,success,mobile_app,,,,,,
C0517,2026-08-18 22:04:00,product_view,P013,success,mobile_app,,,,,,
C0517,2026-08-18 22:14:00,cart_add,P013,success,mobile_app,,,,,,
C0517,2026-08-18 22:25:00,cart_add,P013,abandoned,mobile_app,,,,,,Delivery cost too high
C0518,2026-08-19 06:34:00,product_discovery,P023,success,mobile_app,,,,,,
C0519,2026-08-19 06:56:00,product_discovery,P013,success,website,,,,,,
C0519,2026-08-19 07:00:00,product_view,P013,success,website,,,,,,
C0520,2026-08-05 03:00:00,product_discovery,P039,success,mobile_app,,,,,,
C0520,2026-08-05 03:02:00,product_view,P039,success,mobile_app,,,,,,
C0521,2026-08-09 16:33:00,product_discovery,P025,success,website,,,,,,
C0521,2026-08-09 16:37:00,product_view,P025,success,website,,,,,,
C0522,2026-08-18 12:07:00,product_discovery,P006,success,website,,,,,,
C0522,2026-08-18 12:09:00,product_view,P006,success,website,,,,,,
C0523,2026-08-18 03:11:00,product_discovery,P038,success,website,,,,,,
C0523,2026-08-18 03:16:00,product_view,P038,success,website,,,,,,
C0524,2026-08-07 05:28:00,product_discovery,P030,success,mobile_app,,,,,,
C0525,2026-08-16 12:26:00,product_discovery,P005,success,mobile_app,,,,,,
C0525,2026-08-16 12:28:00,product_view,P005,success,mobile_app,,,,,,
C0525,2026-08-16 12:31:00,cart_add,P005,success,mobile_app,,,,,,
C0525,2026-08-16 12:37:00,checkout_start,P005,success,mobile_app,,,,,,
C0525,2026-08-16 12:42:00,payment_attempt,P005,success,mobile_app,TXNC05251741,,,,,
C0525,2026-08-16 12:44:00,payment_success,P005,success,mobile_app,TXNC05251741,,,,,
C0525,2026-08-16 12:45:00,order_confirmation,P005,success,mobile_app,TXNC05251741,ORDC05254076,,,,
C0525,2026-08-19 15:45:00,delivery,P005,success,mobile_app,,ORDC05254076,,,,
C0525,2026-08-29 15:45:00,review,P005,success,mobile_app,,ORDC05254076,,,,
C0525,2026-08-29 15:45:00,purchase_reason_recorded,P005,info,mobile_app,TXNC05251741,ORDC05254076,Fast delivery promised,5.0,4.0,
C0526,2026-08-05 19:34:00,product_discovery,P039,success,mobile_app,,,,,,
C0526,2026-08-05 19:37:00,product_view,P039,success,mobile_app,,,,,,
C0527,2026-08-13 21:17:00,product_discovery,P026,success,website,,,,,,
C0527,2026-08-13 21:20:00,product_view,P026,success,website,,,,,,
C0527,2026-08-13 21:22:00,cart_add,P026,success,website,,,,,,
C0527,2026-08-13 21:30:00,cart_add,P026,abandoned,website,,,,,,Price too high
C0528,2026-08-03 22:05:00,product_discovery,P004,success,website,,,,,,
C0528,2026-08-03 22:06:00,product_view,P004,success,website,,,,,,
C0528,2026-08-03 22:11:00,cart_add,P004,success,website,,,,,,
C0528,2026-08-03 22:21:00,checkout_start,P004,success,website,,,,,,
C0528,2026-08-03 22:28:00,payment_attempt,P004,success,website,TXNC05286284,,,,,
C0528,2026-08-03 22:29:00,payment_success,P004,success,website,TXNC05286284,,,,,
C0528,2026-08-03 22:30:00,order_confirmation,P004,success,website,TXNC05286284,ORDC05284691,,,,
C0528,2026-08-06 02:30:00,delivery,P004,success,website,,ORDC05284691,,,,
C0528,2026-08-06 02:30:00,purchase_reason_recorded,P004,info,website,TXNC05286284,ORDC05284691,Trusted brand,3.0,4.0,
C0529,2026-08-09 09:53:00,product_discovery,P019,success,mobile_app,,,,,,
C0529,2026-08-09 09:54:00,product_view,P019,success,mobile_app,,,,,,
C0530,2026-08-02 15:41:00,product_discovery,P040,success,website,,,,,,
C0530,2026-08-02 15:43:00,product_view,P040,success,website,,,,,,
C0531,2026-08-18 17:36:00,product_discovery,P038,success,website,,,,,,
C0531,2026-08-18 17:40:00,product_view,P038,success,website,,,,,,
C0531,2026-08-18 17:46:00,cart_add,P038,success,website,,,,,,
C0531,2026-08-18 17:51:00,checkout_start,P038,success,website,,,,,,
C0531,2026-08-18 17:58:00,payment_attempt,P038,success,website,TXNC05311168,,,,,
C0531,2026-08-18 18:02:00,payment_success,P038,success,website,TXNC05311168,,,,,
C0531,2026-08-18 18:04:00,order_confirmation,P038,success,website,TXNC05311168,ORDC05319061,,,,
C0531,2026-08-21 21:04:00,delivery,P038,success,website,,ORDC05319061,,,,
C0531,2026-08-23 21:04:00,return,P038,success,website,,ORDC05319061,,,,
C0531,2026-08-23 21:04:00,purchase_reason_recorded,P038,info,website,TXNC05311168,ORDC05319061,Product reviews,5.0,5.0,
C0532,2026-08-09 05:19:00,product_discovery,P029,success,website,,,,,,
C0532,2026-08-09 05:22:00,product_view,P029,success,website,,,,,,
C0532,2026-08-09 05:27:00,cart_add,P029,success,website,,,,,,
C0532,2026-08-09 05:35:00,cart_add,P029,abandoned,website,,,,,,Price too high
C0533,2026-08-09 09:24:00,product_discovery,P018,success,website,,,,,,
C0533,2026-08-09 09:28:00,product_view,P018,success,website,,,,,,
C0534,2026-08-13 18:24:00,product_discovery,P013,success,website,,,,,,
C0534,2026-08-13 18:29:00,product_view,P013,success,website,,,,,,
C0535,2026-08-03 22:55:00,product_discovery,P006,success,mobile_app,,,,,,
C0535,2026-08-03 23:00:00,product_view,P006,success,mobile_app,,,,,,
C0536,2026-08-01 22:04:00,product_discovery,P022,success,website,,,,,,
C0536,2026-08-01 22:07:00,product_view,P022,success,website,,,,,,
C0536,2026-08-01 22:13:00,cart_add,P022,success,website,,,,,,
C0536,2026-08-01 22:22:00,checkout_start,P022,success,website,,,,,,
C0536,2026-08-01 22:30:00,payment_attempt,P022,success,website,TXNC05362651,,,,,
C0536,2026-08-01 22:31:00,payment_success,P022,success,website,TXNC05362651,,,,,
C0536,2026-08-01 22:33:00,order_confirmation,P022,success,website,TXNC05362651,ORDC05366899,,,,
C0536,2026-08-07 02:33:00,delivery,P022,success,website,,ORDC05366899,,,,
C0536,2026-08-13 02:33:00,review,P022,success,website,,ORDC05366899,,,,
C0536,2026-08-13 02:33:00,purchase_reason_recorded,P022,info,website,TXNC05362651,ORDC05366899,Fast delivery promised,2.0,2.0,
C0537,2026-08-14 08:08:00,product_discovery,P016,success,mobile_app,,,,,,
C0537,2026-08-14 08:10:00,product_view,P016,success,mobile_app,,,,,,
C0538,2026-08-12 18:36:00,product_discovery,P021,success,website,,,,,,
C0538,2026-08-12 18:38:00,product_view,P021,success,website,,,,,,
C0539,2026-08-17 15:36:00,product_discovery,P040,success,website,,,,,,
C0539,2026-08-17 15:37:00,product_view,P040,success,website,,,,,,
C0540,2026-08-13 07:59:00,product_discovery,P015,success,mobile_app,,,,,,
C0540,2026-08-13 08:01:00,product_view,P015,success,mobile_app,,,,,,
C0541,2026-08-20 11:39:00,product_discovery,P007,success,website,,,,,,
C0541,2026-08-20 11:40:00,product_view,P007,success,website,,,,,,
C0542,2026-08-20 09:33:00,product_discovery,P040,success,mobile_app,,,,,,
C0542,2026-08-20 09:37:00,product_view,P040,success,mobile_app,,,,,,
C0543,2026-08-10 19:16:00,product_discovery,P033,success,mobile_app,,,,,,
C0543,2026-08-10 19:20:00,product_view,P033,success,mobile_app,,,,,,
C0543,2026-08-10 19:22:00,cart_add,P033,success,mobile_app,,,,,,
C0543,2026-08-10 19:25:00,cart_add,P033,abandoned,mobile_app,,,,,,Found a better deal elsewhere
C0544,2026-08-02 21:29:00,product_discovery,P028,success,mobile_app,,,,,,
C0544,2026-08-02 21:32:00,product_view,P028,success,mobile_app,,,,,,
C0545,2026-08-21 01:32:00,product_discovery,P003,success,mobile_app,,,,,,
C0545,2026-08-21 01:33:00,product_view,P003,success,mobile_app,,,,,,
C0545,2026-08-21 01:41:00,cart_add,P003,success,mobile_app,,,,,,
C0545,2026-08-21 01:51:00,checkout_start,P003,success,mobile_app,,,,,,
C0545,2026-08-21 01:59:00,payment_attempt,P003,success,mobile_app,TXNC05459349,,,,,
C0545,2026-08-21 02:03:00,payment_success,P003,success,mobile_app,TXNC05459349,,,,,
C0545,2026-08-21 02:04:00,order_confirmation,P003,success,mobile_app,TXNC05459349,ORDC05453512,,,,
C0545,2026-08-25 05:04:00,delivery,P003,success,mobile_app,,ORDC05453512,,,,
C0545,2026-08-25 05:04:00,purchase_reason_recorded,P003,info,mobile_app,TXNC05459349,ORDC05453512,Fast delivery promised,3.0,4.0,
C0546,2026-08-09 15:27:00,product_discovery,P027,success,mobile_app,,,,,,
C0546,2026-08-09 15:30:00,product_view,P027,success,mobile_app,,,,,,
C0547,2026-08-03 08:16:00,product_discovery,P006,success,website,,,,,,
C0547,2026-08-03 08:19:00,product_view,P006,success,website,,,,,,
C0547,2026-08-03 08:20:00,cart_add,P006,success,website,,,,,,
C0547,2026-08-03 08:25:00,cart_add,P006,abandoned,website,,,,,,Delivery cost too high
C0548,2026-08-08 05:29:00,product_discovery,P038,success,website,,,,,,
C0549,2026-08-08 14:24:00,product_discovery,P011,success,mobile_app,,,,,,
C0549,2026-08-08 14:26:00,product_view,P011,success,mobile_app,,,,,,
C0550,2026-08-02 22:34:00,product_discovery,P037,success,mobile_app,,,,,,
C0550,2026-08-02 22:37:00,product_view,P037,success,mobile_app,,,,,,
C0550,2026-08-02 22:39:00,cart_add,P037,success,mobile_app,,,,,,
C0550,2026-08-02 22:43:00,cart_add,P037,abandoned,mobile_app,,,,,,Found a better deal elsewhere
C0551,2026-08-15 19:57:00,product_discovery,P020,success,mobile_app,,,,,,
C0551,2026-08-15 20:00:00,product_view,P020,success,mobile_app,,,,,,
C0551,2026-08-15 20:09:00,cart_add,P020,success,mobile_app,,,,,,
C0551,2026-08-15 20:18:00,checkout_start,P020,success,mobile_app,,,,,,
C0551,2026-08-15 20:26:00,payment_attempt,P020,success,mobile_app,TXNC05513490,,,,,
C0551,2026-08-15 20:27:00,payment_success,P020,success,mobile_app,TXNC05513490,,,,,
C0551,2026-08-15 20:28:00,order_confirmation,P020,success,mobile_app,TXNC05513490,ORDC05518154,,,,
C0551,2026-08-22 23:28:00,delivery,P020,success,mobile_app,,ORDC05518154,,,,
C0551,2026-08-29 23:28:00,review,P020,success,mobile_app,,ORDC05518154,,,,
C0551,2026-08-29 23:28:00,purchase_reason_recorded,P020,info,mobile_app,TXNC05513490,ORDC05518154,Trusted brand,2.0,5.0,
C0552,2026-08-08 21:22:00,product_discovery,P035,success,mobile_app,,,,,,
C0552,2026-08-08 21:26:00,product_view,P035,success,mobile_app,,,,,,
C0553,2026-08-03 03:25:00,product_discovery,P031,success,website,,,,,,
C0553,2026-08-03 03:27:00,product_view,P031,success,website,,,,,,
C0553,2026-08-03 03:31:00,cart_add,P031,success,website,,,,,,
C0553,2026-08-03 03:38:00,cart_add,P031,abandoned,website,,,,,,Technical issue at checkout
C0554,2026-08-17 01:58:00,product_discovery,P035,success,mobile_app,,,,,,
C0554,2026-08-17 01:59:00,product_view,P035,success,mobile_app,,,,,,
C0554,2026-08-17 02:08:00,cart_add,P035,success,mobile_app,,,,,,
C0554,2026-08-17 02:11:00,cart_add,P035,abandoned,mobile_app,,,,,,Changed my mind
C0555,2026-08-08 10:50:00,product_discovery,P030,success,mobile_app,,,,,,
C0555,2026-08-08 10:55:00,product_view,P030,success,mobile_app,,,,,,
C0556,2026-08-14 15:46:00,product_discovery,P025,success,mobile_app,,,,,,
C0556,2026-08-14 15:50:00,product_view,P025,success,mobile_app,,,,,,
C0557,2026-08-12 10:25:00,product_discovery,P018,success,mobile_app,,,,,,
C0557,2026-08-12 10:27:00,product_view,P018,success,mobile_app,,,,,,
C0558,2026-08-08 20:48:00,product_discovery,P006,success,mobile_app,,,,,,
C0558,2026-08-08 20:53:00,product_view,P006,success,mobile_app,,,,,,
C0559,2026-08-12 18:06:00,product_discovery,P037,success,mobile_app,,,,,,
C0559,2026-08-12 18:08:00,product_view,P037,success,mobile_app,,,,,,
C0560,2026-08-16 00:40:00,product_discovery,P031,success,mobile_app,,,,,,
C0560,2026-08-16 00:44:00,product_view,P031,success,mobile_app,,,,,,
C0561,2026-08-08 03:46:00,product_discovery,P035,success,website,,,,,,
C0561,2026-08-08 03:51:00,product_view,P035,success,website,,,,,,
C0562,2026-08-03 16:59:00,product_discovery,P031,success,website,,,,,,
C0562,2026-08-03 17:02:00,product_view,P031,success,website,,,,,,
C0563,2026-08-08 04:38:00,product_discovery,P027,success,website,,,,,,
C0563,2026-08-08 04:40:00,product_view,P027,success,website,,,,,,
C0564,2026-08-05 13:39:00,product_discovery,P027,success,mobile_app,,,,,,
C0564,2026-08-05 13:43:00,product_view,P027,success,mobile_app,,,,,,
C0565,2026-08-10 22:47:00,product_discovery,P017,success,website,,,,,,
C0565,2026-08-10 22:51:00,product_view,P017,success,website,,,,,,
C0565,2026-08-10 22:52:00,cart_add,P017,success,website,,,,,,
C0565,2026-08-10 23:04:00,cart_add,P017,abandoned,website,,,,,,Just browsing
C0566,2026-08-20 22:32:00,product_discovery,P026,success,mobile_app,,,,,,
C0566,2026-08-20 22:34:00,product_view,P026,success,mobile_app,,,,,,
C0567,2026-08-16 09:54:00,product_discovery,P003,success,mobile_app,,,,,,
C0567,2026-08-16 09:57:00,product_view,P003,success,mobile_app,,,,,,
C0567,2026-08-16 10:00:00,cart_add,P003,success,mobile_app,,,,,,
C0567,2026-08-16 10:03:00,cart_add,P003,abandoned,mobile_app,,,,,,Changed my mind
C0568,2026-08-12 22:59:00,product_discovery,P035,success,mobile_app,,,,,,
C0568,2026-08-12 23:01:00,product_view,P035,success,mobile_app,,,,,,
C0568,2026-08-12 23:02:00,cart_add,P035,success,mobile_app,,,,,,
C0568,2026-08-12 23:16:00,checkout_start,P035,success,mobile_app,,,,,,
C0568,2026-08-12 23:23:00,payment_attempt,P035,success,mobile_app,TXNC05683557,,,,,
C0568,2026-08-12 23:26:00,payment_failure,P035,failed,mobile_app,TXNC05683557,,,,,
C0569,2026-08-11 19:34:00,product_discovery,P028,success,website,,,,,,
C0569,2026-08-11 19:38:00,product_view,P028,success,website,,,,,,
C0569,2026-08-11 19:48:00,cart_add,P028,success,website,,,,,,
C0569,2026-08-11 19:54:00,checkout_start,P028,success,website,,,,,,
C0569,2026-08-11 20:00:00,payment_attempt,P028,success,website,TXNC05695376,,,,,
C0569,2026-08-11 20:02:00,payment_success,P028,success,website,TXNC05695376,,,,,
C0569,2026-08-11 20:04:00,order_confirmation,P028,success,website,TXNC05695376,ORDC05696450,,,,
C0569,2026-08-14 21:04:00,delivery,P028,success,website,,ORDC05696450,,,,
C0569,2026-08-14 21:04:00,purchase_reason_recorded,P028,info,website,TXNC05695376,ORDC05696450,Trusted brand,2.0,4.0,
C0570,2026-08-10 08:14:00,product_discovery,P028,success,website,,,,,,
C0570,2026-08-10 08:18:00,product_view,P028,success,website,,,,,,
C0570,2026-08-10 08:24:00,cart_add,P028,success,website,,,,,,
C0570,2026-08-10 08:28:00,checkout_start,P028,success,website,,,,,,
C0570,2026-08-10 08:31:00,payment_attempt,P028,success,website,TXNC05706681,,,,,
C0570,2026-08-10 08:36:00,payment_success,P028,success,website,TXNC05706681,,,,,
C0570,2026-08-10 08:38:00,order_confirmation,P028,success,website,TXNC05706681,ORDC05707245,,,,
C0570,2026-08-12 12:38:00,delivery,P028,success,website,,ORDC05707245,,,,
C0570,2026-08-12 12:38:00,purchase_reason_recorded,P028,info,website,TXNC05706681,ORDC05707245,Fast delivery promised,2.0,5.0,
C0571,2026-08-21 05:53:00,product_discovery,P019,success,website,,,,,,
C0571,2026-08-21 05:57:00,product_view,P019,success,website,,,,,,
C0572,2026-08-14 05:58:00,product_discovery,P029,success,website,,,,,,
C0572,2026-08-14 06:00:00,product_view,P029,success,website,,,,,,
C0572,2026-08-14 06:08:00,cart_add,P029,success,website,,,,,,
C0572,2026-08-14 06:23:00,checkout_start,P029,success,website,,,,,,
C0572,2026-08-14 06:27:00,payment_attempt,P029,success,website,TXNC05728175,,,,,
C0572,2026-08-14 06:32:00,payment_success,P029,success,website,TXNC05728175,,,,,
C0572,2026-08-14 06:35:00,order_confirmation,P029,success,website,TXNC05728175,ORDC05724168,,,,
C0572,2026-08-21 08:35:00,delivery,P029,success,website,,ORDC05724168,,,,
C0572,2026-08-24 08:35:00,return,P029,success,website,,ORDC05724168,,,,
C0572,2026-09-02 08:35:00,review,P029,success,website,,ORDC05724168,,,,
C0572,2026-09-02 08:35:00,purchase_reason_recorded,P029,info,website,TXNC05728175,ORDC05724168,Fast delivery promised,4.0,4.0,
C0573,2026-08-17 20:08:00,product_discovery,P013,success,mobile_app,,,,,,
C0573,2026-08-17 20:13:00,product_view,P013,success,mobile_app,,,,,,
